pubchem_cid	concept_id	concept_name	total_labels	type	n_labels	percent_labels	occurs_min	occurs_max	occurs_mean	occurs_mode	occurs_sd	occurs_iqr
5852	C0231441	adhere	9	indication	4	0.444444444444444	1	1	1	1	0	0
5481350	C0877248	adverse events	15	indication	12	0.8	1	2	1.33333333333333	1	0.492365963917331	1
24836902	C0030318	panic	3	indication	2	0.666666666666667	1	1	1	1	0	0
150610	C0269050	endomyometritis	12	indication	11	0.916666666666667	1	1	1	1	0	0
441140	C2349994	Tinea barbae	8	indication	8	1	1	1	1	1	0	0
2764	C0149778	soft tissue infections	159	indication	31	0.19496855345912	1	1	1	1	0	0
5909	C0020538	hypertension	14	indication	2	0.142857142857143	2	2	2	2	0	0
5865	C0040896	Trichinosis	43	indication	39	0.906976744186046	1	1	1	1	0	0
126941	C0153594	testicular cancer	11	indication	1	0.0909090909090909	2	2	2	2		0
4585	C0011581	depressive disorder	43	indication	7	0.162790697674419	1	2	1.14285714285714	1	0.377964473009227	0
5460135	C0019080	hemorrhage	6	indication	5	0.833333333333333	1	1	1	1	0	0
5865	C0003868	gouty arthritis	43	indication	43	1	1	1	1	1	0	0
107807	C0042373	vascular disease	6	indication	3	0.5	1	1	1	1	0	0
1548952	C0235660	galactorrhea	4	indication	4	1	2	2	2	2	0	0
5852	C2004456	postnecrotic cirrhosis	9	indication	3	0.333333333333333	1	1	1	1	0	0
2662	C0003873	rheumatoid arthritis	30	indication	19	0.633333333333333	1	1	1	1	0	0
60822	C0001925	albuminuria	23	indication	17	0.739130434782609	1	1	1	1	0	0
9782	C0039103	synovitis	35	indication	2	0.0571428571428571	1	1	1	1	0	0
3948	C0010692	cystitis	6	indication	4	0.666666666666667	2	2	2	2	0	0
681	C0021308	infarction	7	indication	7	1	1	1	1	1	0	0
9782	C0281963	red cell aplasia	35	indication	3	0.0857142857142857	1	1	1	1	0	0
174174	C0221505	brain lesions	19	indication	4	0.210526315789474	1	1	1	1	0	0
6917715	C0041747	unintended pregnancy	3	indication	2	0.666666666666667	2	3	2.5	2	0.707106781186548	0.5
206	C0020456	hyperglycemia	38	indication	5	0.131578947368421	1	1	1	1	0	0
2022	C0019340	herpes	50	indication	50	1	1	2	1.78	2	0.41845195759648	0
6322	C0013338	pituitary dwarfism	2	indication	2	1	1	1	1	1	0	0
19090	C1384494	metastatic carcinoma	13	indication	1	0.0769230769230769	1	1	1	1		0
5878	C0042131	uterus	10	indication	2	0.2	1	1	1	1	0	0
5284616	C0001792	geriatric	26	indication	2	0.0769230769230769	1	1	1	1	0	0
20469	C0013595	eczema	8	indication	1	0.125	1	1	1	1		0
3647	C0020538	hypertension	1	indication	1	1	1	1	1	1		0
5430	C0027583	roundworm	3	indication	3	1	1	1	1	1	0	0
3948	C0004610	bacteremia	6	indication	4	0.666666666666667	1	2	1.5	2	0.577350269189626	1
126941	C0079772	T cell lymphoma	11	indication	7	0.636363636363636	1	1	1	1	0	0
65492	C0028945	oligodendrogliomas	5	indication	3	0.6	1	1	1	1	0	0
31307	C0035439	rheumatic carditis	62	indication	6	0.0967741935483871	1	1	1	1	0	0
6256	C0019340	herpes	1	indication	1	1	1	1	1	1		0
5426	C0038999	swelling	14	indication	2	0.142857142857143	1	1	1	1	0	0
5754	C0041318	Tuberculous meningitis	67	indication	10	0.149253731343284	1	1	1	1	0	0
5152	C0004096	asthma	13	indication	13	1	2	3	2.23076923076923	2	0.438529009653515	0
2764	C0021400	flu	159	indication	137	0.861635220125786	1	1	1	1	0	0
222786	C0003872	psoriatic arthritis	2	indication	2	1	1	1	1	1	0	0
5281006	C0021400	flu	32	indication	28	0.875	1	2	1.03571428571429	1	0.188982236504614	0
5280972	C0007947	Chancroid	1	indication	1	1	1	1	1	1		0
2140	C0006826	cancer	15	indication	5	0.333333333333333	1	1	1	1	0	0
1775	C0014549	grand mal	42	indication	38	0.904761904761905	1	1	1	1	0	0
2337	C0030193	pain	7	indication	3	0.428571428571429	1	1	1	1	0	0
5481173	C0025289	meningitis	16	indication	13	0.8125	1	1	1	1	0	0
5755	C0271738	secondary adrenocortical insufficiency	30	indication	19	0.633333333333333	1	1	1	1	0	0
6321411	C0027438	nasopharynx	2	indication	2	1	1	1	1	1	0	0
26757	C0085631	agitation	10	indication	2	0.2	2	2	2	2	0	0
4060	C0036572	seizures	1	indication	1	1	1	1	1	1		0
3715	C0003864	arthritis	28	indication	23	0.821428571428571	1	1	1	1	0	0
3647	C0027726	nephrotic syndrome	1	indication	1	1	1	1	1	1		0
5479529	C0008677	chronic bronchitis	34	indication	10	0.294117647058824	1	1	1	1	0	0
51634	C0017205	Gaucher disease	4	indication	4	1	1	1	1	1	0	0
5284592	C0221423	sickness	5	indication	5	1	1	1	1	1	0	0
2907	C0007097	carcinoma	9	indication	1	0.111111111111111	1	1	1	1		0
5994	C0006826	cancer	18	indication	7	0.388888888888889	1	1	1	1	0	0
6604100	C0231835	tachypnea	7	indication	2	0.285714285714286	1	1	1	1	0	0
60877	C0021051	immunodeficiency	12	indication	1	0.0833333333333333	1	1	1	1		0
6741	C0027726	nephrotic syndrome	39	indication	32	0.82051282051282	1	1	1	1	0	0
3005837	C0221244	scalp seborrhea	2	indication	2	1	1	2	1.5	1	0.707106781186548	0.5
2140	C0392699	dysesthesia	15	indication	1	0.0666666666666667	1	1	1	1		0
4064	C0233494	tension	5	indication	5	1	1	1	1	1	0	0
49800003	C0042029	urinary tract infection	4	indication	3	0.75	1	1	1	1	0	0
2140	C0023895	liver disease	15	indication	1	0.0666666666666667	1	1	1	1		0
2678	C0033774	pruritus	25	indication	25	1	1	3	1.72	1	0.737111479583199	1
222786	C0041582	ulcer	2	indication	2	1	2	2	2	2	0	0
33624	C0017601	glaucoma	37	indication	34	0.918918918918919	1	1	1	1	0	0
4673	C0011119	bend	30	indication	2	0.0666666666666667	1	1	1	1	0	0
6741	C0149922	lichen simplex	39	indication	8	0.205128205128205	2	2	2	2	0	0
6503	C0220981	metabolic acidosis	2	indication	2	1	1	2	1.5	2	0.707106781186548	0.5
5281011	C0041471	typhus	38	indication	18	0.473684210526316	2	2	2	2	0	0
5755	C0014335	enteritis	30	indication	18	0.6	1	1	1	1	0	0
3372	C0036341	schizophrenia	18	indication	2	0.111111111111111	1	1	1	1	0	0
2094	C0409908	secondary gout	27	indication	26	0.962962962962963	1	1	1	1	0	0
65981	C0015663	fasting	12	indication	6	0.5	1	1	1	1	0	0
2732	C0018802	congestive heart failure	4	indication	4	1	1	1	1	1	0	0
27350	C0026836	muscle relaxation	4	indication	4	1	1	1	1	1	0	0
446155	C0040509	TLC	16	indication	3	0.1875	1	1	1	1	0	0
1130	C0007222	cardiovascular disease	1	indication	1	1	1	1	1	1		0
6321411	C0029877	otitis	2	indication	2	1	2	2	2	2	0	0
4075	C0849867	extensive disease	35	indication	2	0.0571428571428571	1	1	1	1	0	0
154417	C0030920	peptic ulcer	23	indication	23	1	1	1	1	1	0	0
1983	C0018681	headache	8	indication	7	0.875	1	1	1	1	0	0
31703	C1610638	hypospermia	15	indication	1	0.0666666666666667	1	1	1	1		0
3331	C0036572	seizures	4	indication	4	1	1	1	1	1	0	0
5359476	C0003873	rheumatoid arthritis	14	indication	3	0.214285714285714	1	1	1	1	0	0
1548943	C0030193	pain	1	indication	1	1	1	1	1	1		0
2244	C0553692	hemorrhagic stroke	16	indication	8	0.5	1	1	1	1	0	0
4829	C0268000	fluid retention	43	indication	1	0.0232558139534884	2	2	2	2		0
446157	C0020538	hypertension	16	indication	7	0.4375	1	1	1	1	0	0
174174	C0030920	peptic ulcer	19	indication	4	0.210526315789474	1	1	1	1	0	0
5755	C0011603	dermatitis	30	indication	20	0.666666666666667	1	1	1	1	0	0
460612	C0035412	rhabdomyosarcoma	7	indication	1	0.142857142857143	1	1	1	1		0
216235	C2973725	pulmonary arterial hypertension	1	indication	1	1	1	1	1	1		0
5280483	C0019087	hemorrhagic disease	12	indication	5	0.416666666666667	1	1	1	1	0	0
60853	C0235165	acute mania	24	indication	9	0.375	1	1	1	1	0	0
5401	C0232841	bladder dysfunction	30	indication	12	0.4	1	1	1	1	0	0
6604100	C0001122	acidosis	7	indication	2	0.285714285714286	1	1	1	1	0	0
5152	C0020517	hypersensitivity	13	indication	1	0.0769230769230769	1	1	1	1		0
5566	C0270549	Generalized Anxiety Disorder	3	indication	3	1	1	1	1	1	0	0
667477	C0149922	lichen simplex	19	indication	2	0.105263157894737	2	2	2	2	0	0
2140	C0021311	infection	15	indication	6	0.4	1	1	1	1	0	0
6305	C0011581	depressive disorder	17	indication	17	1	1	1	1	1	0	0
4173	C0019340	herpes	79	indication	6	0.0759493670886076	1	1	1	1	0	0
447043	C0041582	ulcer	70	indication	34	0.485714285714286	1	1	1	1	0	0
3440	C0268732	nephritic syndrome	41	indication	3	0.0731707317073171	1	1	1	1	0	0
3957	C0022281	eye itching	5	indication	4	0.8	1	1	1	1	0	0
5743	C0702166	acne	29	indication	7	0.241379310344828	1	1	1	1	0	0
107807	C0020545	renovascular hypertension	6	indication	1	0.166666666666667	1	1	1	1		0
222786	C0687702	remission	2	indication	2	1	1	1	1	1	0	0
39186	C0010073	coronary artery vasospasm	68	indication	21	0.308823529411765	1	1	1	1	0	0
59768	C0004238	atrial fibrillation	8	indication	8	1	1	1	1	1	0	0
3386	C0031117	peripheral neuropathy	87	indication	1	0.0114942528735632	1	1	1	1		0
19648	C0032285	pneumonia	2	indication	2	1	2	2	2	2	0	0
5281021	C0043407	Yersinia	34	indication	22	0.647058823529412	1	1	1	1	0	0
206	C0237284	unresponsive	38	indication	2	0.0526315789473684	1	1	1	1	0	0
1986	C0013604	edema	11	indication	8	0.727272727272727	1	1	1	1	0	0
3019	C0020615	hypoglycemia	2	indication	1	0.5	1	1	1	1		0
24836902	C0021832	intestinal parasites	3	indication	1	0.333333333333333	1	1	1	1		0
2610	C0040425	tonsillitis	3	indication	3	1	1	1	1	1	0	0
47641	C0040259	tinea pedis	4	indication	4	1	1	1	1	1	0	0
5426	C0013144	drowsiness	14	indication	6	0.428571428571429	2	2	2	2	0	0
3467	C0032285	pneumonia	26	indication	19	0.730769230769231	1	1	1	1	0	0
5360373	C0010709	cyst	3	indication	1	0.333333333333333	1	1	1	1		0
5852	C0424092	withdrawn	9	indication	2	0.222222222222222	1	1	1	1	0	0
4112	C0008493	chorioadenoma	3	indication	3	1	2	2	2	2	0	0
3292	C0036572	seizures	3	indication	3	1	1	1	1	1	0	0
5280965	C0025289	meningitis	8	indication	3	0.375	1	2	1.66666666666667	2	0.577350269189626	0.5
5071	C0221423	sickness	6	indication	6	1	1	1	1	1	0	0
3676	C0151636	ventricular extrasystoles	81	indication	3	0.037037037037037	1	1	1	1	0	0
3354	C0030193	pain	4	indication	4	1	1	1	1	1	0	0
3467	C0263443	pustular acne	26	indication	7	0.269230769230769	1	1	1	1	0	0
5311309	C0011849	diabetes	3	indication	3	1	2	2	2	2	0	0
60946	C1306577	death	4	indication	4	1	1	1	1	1	0	0
5754	C0001623	adrenal insufficiency	67	indication	1	0.0149253731343284	1	1	1	1		0
4485	C0002962	angina	27	indication	21	0.777777777777778	2	2	2	2	0	0
5754	C0220650	metastatic brain tumor	67	indication	2	0.0298507462686567	1	1	1	1	0	0
60822	C0027726	nephrotic syndrome	23	indication	18	0.782608695652174	1	1	1	1	0	0
5656	C0231303	distress	97	indication	46	0.474226804123711	1	1	1	1	0	0
154100	C0542476	forgetful	9	indication	6	0.666666666666667	1	1	1	1	0	0
1983	C0234233	tenderness	8	indication	4	0.5	1	1	1	1	0	0
5029	C2004489	regurgitation	15	indication	4	0.266666666666667	1	1	1	1	0	0
23724530	C0007134	renal cell carcinoma	2	indication	2	1	1	1	1	1	0	0
24836902	C0021831	bowel disease	3	indication	1	0.333333333333333	1	1	1	1		0
460612	C0026764	multiple myeloma	7	indication	7	1	1	2	1.71428571428571	2	0.487950036474267	0.5
2244	C1861172	venous thromboembolism	16	indication	7	0.4375	1	1	1	1	0	0
5215	C0007947	Chancroid	1	indication	1	1	1	1	1	1		0
2244	C0003873	rheumatoid arthritis	16	indication	8	0.5	1	1	1	1	0	0
2554	C0234535	clonic seizures	32	indication	20	0.625	1	1	1	1	0	0
54687	C0027726	nephrotic syndrome	49	indication	46	0.938775510204082	1	1	1	1	0	0
12560	C0039128	syphilis	72	indication	50	0.694444444444444	1	2	1.46	1	0.503457433905889	1
126941	C0033860	psoriasis	11	indication	10	0.909090909090909	1	2	1.7	2	0.483045891539648	0.75
5755	C0040147	thyroiditis	30	indication	20	0.666666666666667	1	1	1	1	0	0
5284592	C0740858	substance abuse	5	indication	5	1	1	1	1	1	0	0
125017	C0038661	suicide	3	indication	3	1	1	1	1	1	0	0
6252	C0023473	chronic myeloid leukemia	8	indication	4	0.5	1	1	1	1	0	0
5785	C0036474	scurvy	2	indication	2	1	1	1	1	1	0	0
5281011	C0000768	congenital anomalies	38	indication	1	0.0263157894736842	2	2	2	2		0
3365	C0006840	moniliasis	48	indication	48	1	1	2	1.875	2	0.334218682391596	0
6741	C0002878	hemolytic anemia	39	indication	30	0.769230769230769	1	1	1	1	0	0
5362420	C0027092	myopia	8	indication	7	0.875	1	1	1	1	0	0
456201	C0006846	cutaneous candidiasis	21	indication	4	0.19047619047619	1	1	1	1	0	0
3759	C0917801	insomnia	3	indication	3	1	1	1	1	1	0	0
6215	C0037274	skin disorder	18	indication	7	0.388888888888889	1	1	1	1	0	0
27991	C0085602	polydipsia	37	indication	30	0.810810810810811	1	1	1	1	0	0
937	C0027726	nephrotic syndrome	14	indication	11	0.785714285714286	1	1	1	1	0	0
16129682	C0030517	parathyroid	7	indication	1	0.142857142857143	1	1	1	1		0
6433272	C0021311	infection	29	indication	17	0.586206896551724	1	1	1	1	0	0
174174	C0424295	hyperkinesia	19	indication	2	0.105263157894737	1	1	1	1	0	0
5280972	C0035793	Rocky Mountain spotted fever	1	indication	1	1	1	1	1	1		0
2156	C0687133	Interactions	43	indication	28	0.651162790697674	1	2	1.14285714285714	1	0.356348322549899	0
5755	C0006444	bursitis	30	indication	18	0.6	1	1	1	1	0	0
5743	C0014335	enteritis	29	indication	20	0.689655172413793	1	1	1	1	0	0
129228	C0238111	Gastaut syndrome	1	indication	1	1	1	1	1	1		0
119	C0021311	infection	1	indication	1	1	2	2	2	2		0
101526	C0021400	flu	30	indication	28	0.933333333333333	1	1	1	1	0	0
16132265	C0037769	Infantile Spasms	1	indication	1	1	2	2	2	2		0
3715	C0687133	Interactions	28	indication	8	0.285714285714286	1	1	1	1	0	0
60726	C0086543	cataract	1	indication	1	1	1	1	1	1		0
4829	C0235996	elevated liver enzymes	43	indication	1	0.0232558139534884	1	1	1	1		0
4829	C0020615	hypoglycemia	43	indication	1	0.0232558139534884	2	2	2	2		0
5280965	C0153252	systemic Candida	8	indication	2	0.25	1	1	1	1	0	0
43815	C1868980	pharmacokinetic interaction	95	indication	1	0.0105263157894737	1	1	1	1		0
3083544	C0004096	asthma	2	indication	1	0.5	1	1	1	1		0
6741	C0039103	synovitis	39	indication	28	0.717948717948718	1	1	1	1	0	0
9782	C0220650	metastatic brain tumor	35	indication	3	0.0857142857142857	1	1	1	1	0	0
222786	C0020517	hypersensitivity	2	indication	2	1	2	2	2	2	0	0
154417	C0014356	enterocolitis	23	indication	22	0.956521739130435	1	1	1	1	0	0
2678	C0152227	watery eyes	25	indication	9	0.36	1	1	1	1	0	0
2771	C0024517	major depressive episode	93	indication	63	0.67741935483871	1	1	1	1	0	0
6741	C0013604	edema	39	indication	23	0.58974358974359	1	1	1	1	0	0
3899	C0033046	pms	27	indication	2	0.0740740740740741	1	1	1	1	0	0
2881	C0024899	mastocytosis	14	indication	3	0.214285714285714	1	1	1	1	0	0
4946	C0270736	Essential Tremor	46	indication	18	0.391304347826087	2	2	2	2	0	0
5754	C0006826	cancer	67	indication	10	0.149253731343284	1	1	1	1	0	0
16129703	C0149871	deep vein thrombosis	1	indication	1	1	1	1	1	1		0
4725	C0019340	herpes	5	indication	5	1	1	1	1	1	0	0
5360373	C0027651	tumor	3	indication	2	0.666666666666667	1	1	1	1	0	0
5281099	C1532533	fungal endophthalmitis	1	indication	1	1	1	1	1	1		0
19090	C0017178	Gastrointestinal Disorders	13	indication	1	0.0769230769230769	1	1	1	1		0
5510	C0040259	tinea pedis	1	indication	1	1	1	1	1	1		0
2789	C0238111	Gastaut syndrome	1	indication	1	1	1	1	1	1		0
3365	C0153252	systemic Candida	48	indication	27	0.5625	1	3	2.85185185185185	3	0.533760512683624	0
5284596	C0036983	septic shock	8	indication	8	1	1	2	1.625	2	0.517549169506766	1
5090	C0236018	aura	7	indication	3	0.428571428571429	1	1	1	1	0	0
33613	C2004489	regurgitation	56	indication	6	0.107142857142857	1	1	1	1	0	0
5360373	C0010276	craniopharyngiomas	3	indication	1	0.333333333333333	1	1	1	1		0
2541	C1565489	renal insufficiency	17	indication	1	0.0588235294117647	1	1	1	1		0
31307	C0027822	neurodermatitis	62	indication	6	0.0967741935483871	1	1	1	1	0	0
20469	C0149922	lichen simplex	8	indication	1	0.125	1	1	1	1		0
43815	C0424091	loss of interest	95	indication	48	0.505263157894737	1	2	1.1875	1	0.394442779605583	0
338	C0221244	scalp seborrhea	38	indication	1	0.0263157894736842	1	1	1	1		0
4870	C0035078	renal failure	1	indication	1	1	1	1	1	1		0
5329102	C0007134	renal cell carcinoma	6	indication	6	1	1	3	1.5	1	0.836660026534076	0.75
2812	C0919659	oropharyngeal candidiasis	14	indication	3	0.214285714285714	1	1	1	1	0	0
5358	C0236018	aura	56	indication	49	0.875	1	1	1	1	0	0
3478	C0022658	nephropathy	48	indication	5	0.104166666666667	1	1	1	1	0	0
6010	C0151721	testicular failure	3	indication	3	1	1	1	1	1	0	0
5353894	C0235063	respiratory depression	2	indication	1	0.5	1	1	1	1		0
3305	C0029396	Heterotopic Ossification	5	indication	2	0.4	2	2	2	2	0	0
4543	C0011573	Endogenous depression	26	indication	24	0.923076923076923	1	1	1	1	0	0
681	C1258192	systemic vascular resistance	7	indication	7	1	1	1	1	1	0	0
6335986	C0035436	rheumatic fever	7	indication	7	1	1	1	1	1	0	0
5755	C0008513	chorioretinitis	30	indication	7	0.233333333333333	1	1	1	1	0	0
119	C0025007	Rubeola	1	indication	1	1	1	1	1	1		0
12560	C0001144	acne vulgaris	72	indication	16	0.222222222222222	1	1	1	1	0	0
937	C0011849	diabetes	14	indication	11	0.785714285714286	2	2	2	2	0	0
60855	C0242429	sore throat	6	indication	6	1	1	1	1	1	0	0
4192	C0002622	amnesia	16	indication	16	1	1	1	1	1	0	0
3414	C0021051	immunodeficiency	5	indication	2	0.4	2	2	2	2	0	0
3032	C0029408	osteoarthritis	66	indication	43	0.651515151515151	1	2	1.16279069767442	1	0.373543683818814	0
3961	C0877248	adverse events	41	indication	1	0.024390243902439	2	2	2	2		0
446155	C0242656	progression	16	indication	13	0.8125	1	1	1	1	0	0
2720	C0151614	electrolyte depletion	8	indication	1	0.125	1	1	1	1		0
56338	C0030312	pancytopenia	11	indication	1	0.0909090909090909	1	1	1	1		0
4510	C0027051	myocardial infarction	40	indication	4	0.1	1	1	1	1	0	0
6335986	C0018081	gonorrhea	7	indication	7	1	1	1	1	1	0	0
10631	C0332534	induration	39	indication	4	0.102564102564103	1	2	1.75	2	0.5	0.25
2170	C0086132	depressive symptoms	2	indication	2	1	1	1	1	1	0	0
6321411	C0015967	fever	2	indication	2	1	1	1	1	1	0	0
5284592	C0085762	alcohol abuse	5	indication	5	1	1	1	1	1	0	0
125017	C1269683	major depressive disorder	3	indication	3	1	2	2	2	2	0	0
2244	C0013390	dysmenorrhea	16	indication	7	0.4375	1	1	1	1	0	0
667477	C0011603	dermatitis	19	indication	2	0.105263157894737	1	1	1	1	0	0
6691	C1306577	death	71	indication	71	1	1	1	1	1	0	0
37542	C0038450	stridor	37	indication	1	0.027027027027027	1	1	1	1		0
3001055	C0333291	ulcer hemorrhage	54	indication	9	0.166666666666667	1	1	1	1	0	0
5426	C0041834	erythema	14	indication	10	0.714285714285714	1	2	1.4	1	0.516397779494322	1
206	C0020615	hypoglycemia	38	indication	8	0.210526315789474	1	1	1	1	0	0
2720	C0341697	renal impairment	8	indication	1	0.125	2	2	2	2		0
62819	C0015914	fertility	1	indication	1	1	2	2	2	2		0
5281011	C0036117	Salmonella	38	indication	6	0.157894736842105	1	1	1	1	0	0
3759	C0235198	impaired concentration	3	indication	3	1	1	1	1	1	0	0
4673	C0085128	Increased cardiac output	30	indication	2	0.0666666666666667	1	1	1	1	0	0
16230	C0342579	electrolyte imbalance	6	indication	1	0.166666666666667	1	1	1	1		0
3767	C0041582	ulcer	18	indication	13	0.722222222222222	1	1	1	1	0	0
16132283	C0020615	hypoglycemia	7	indication	7	1	1	2	1.14285714285714	1	0.377964473009227	0
2662	C0021368	inflammation	30	indication	2	0.0666666666666667	1	1	1	1	0	0
5656	C0522179	fear of dying	97	indication	28	0.288659793814433	1	1	1	1	0	0
4771	C0020473	hyperlipidemia	27	indication	27	1	1	1	1	1	0	0
154417	C0017178	Gastrointestinal Disorders	23	indication	23	1	1	1	1	1	0	0
3658	C0677660	emotional problems	48	indication	6	0.125	1	1	1	1	0	0
29029	C0014179	endometritis	85	indication	39	0.458823529411765	1	1	1	1	0	0
57469	C0022602	actinic keratoses	20	indication	17	0.85	1	3	1.88235294117647	2	0.600245047998781	0
9294	C0151517	complete atrioventricular block	3	indication	1	0.333333333333333	1	1	1	1		0
123600	C0015458	HFA	8	indication	3	0.375	1	1	1	1	0	0
5566	C0686347	tardive dyskinesia	3	indication	3	1	1	1	1	1	0	0
5865	C0039520	tenosynovitis	43	indication	43	1	1	1	1	1	0	0
446155	C0007222	cardiovascular disease	16	indication	6	0.375	1	1	1	1	0	0
4935	C0086543	cataract	5	indication	1	0.2	1	1	1	1		0
60822	C0038454	cerebrovascular accident	23	indication	17	0.739130434782609	1	1	1	1	0	0
10631	C0425979	Nulliparous	39	indication	8	0.205128205128205	1	1	1	1	0	0
4456	C0012359	distention	3	indication	3	1	1	1	1	1	0	0
441199	C0014179	endometritis	15	indication	15	1	1	1	1	1	0	0
5379	C0042029	urinary tract infection	18	indication	12	0.666666666666667	1	1	1	1	0	0
5757	C2939420	metastatic disease	80	indication	8	0.1	1	1	1	1	0	0
5755	C0022073	iridocyclitis	30	indication	8	0.266666666666667	1	1	1	1	0	0
74989	C0036117	Salmonella	2	indication	1	0.5	1	1	1	1		0
9294	C0004096	asthma	3	indication	2	0.666666666666667	2	2	2	2	0	0
33613	C0021400	flu	56	indication	54	0.964285714285714	1	1	1	1	0	0
36294	C0042029	urinary tract infection	22	indication	11	0.5	1	1	1	1	0	0
2662	C1306571	hepatic insufficiency	30	indication	2	0.0666666666666667	1	1	1	1	0	0
5288826	C0948482	analgesic effect	97	indication	1	0.0103092783505155	1	1	1	1		0
2726	C0162565	acute intermittent porphyria	9	indication	9	1	1	1	1	1	0	0
5815	C0033774	pruritus	15	indication	7	0.466666666666667	1	1	1	1	0	0
5324345	C0349231	phobia	26	indication	1	0.0384615384615385	2	2	2	2		0
72466	C0008497	choriocarcinoma	2	indication	2	1	1	1	1	1	0	0
150311	C0020445	familial hypercholesterolemia	22	indication	22	1	1	2	1.18181818181818	1	0.394771016975861	0
5359476	C0009319	colitis	14	indication	14	1	1	1	1	1	0	0
60853	C0349217	depressive episode	24	indication	9	0.375	1	1	1	1	0	0
